lx1;ly1;lz3;u11;u12;u13;v11;v12;v13;p11;p12;p13;res(u11);res(u12);res(u13);res(v11);res(v12);res(v13);res(p11);res(p12);res(p13);res_u11;res_u12;res_u13;res_v11;res_v12;res_v13;res_p11;res_p12;res_p13;cell_re1;lx2;ly2;lz2;u21;u22;u23;v21;v22;v23;p21;p22;p23;res(u21);res(u22);res(u23);res(v21);res(v22);res(v23);res(p21);res(p22);res(p23);res_u21;res_u22;res_u23;res_v21;res_v22;res_v23;res_p21;res_p22;res_p23;cell_re2;lx3;ly3;lz3;u31;u32;u33;v31;v32;v33;p31;p32;p33;res(u31);res(u32);res(u33);res(v31);res(v32);res(v33);res(p31);res(p32);res(p33);res_u31;res_u32;res_u33;res_v31;res_v32;res_v33;res_p31;res_p32;res_p33;cell_re3;lx4;ly4;lz4;u41;u42;u43;v41;v42;v43;p41;p42;p43;res(u41);res(u42);res(u43);res(v41);res(v42);res(v43);res(p41);res(p42);res(p43);res_u41;res_u42;res_u43;res_v41;res_v42;res_v43;res_p41;res_p42;res_p43;cell_re4;num_iter;CFL_pred;x;y;u_av;v_av;p_av
0,001089391;0,001164054;0,001205372;0;0,010977918;0,011848258;0;-1,98564E-05;-1,02991E-05;0,005991621;0,004789697;0,007131727;0;8,32045E-08;6,3092E-08;0;4,68055E-08;1,32735E-08;-3,34789E-08;3,26504E-07;1,60397E-07;-1,507060692;-1,720428989;-1,551118869;-0,017921609;-0,053586057;0,062278855;9,444468411;-15,95099198;-0,483422351;1,46724891;3;300;0,137494337;0,000635118;0,007608725;-1,00518E-05;0,005971015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001131995;0,0011716;0,001205372;0;0,011848258;0,010977918;0;-1,02991E-05;-1,98564E-05;0,010369179;0,007131727;0,004789697;0;6,3092E-08;8,32045E-08;0;1,32735E-08;4,68055E-08;2,20471E-09;1,60397E-07;3,26504E-07;-1,360388301;-1,551118869;-1,720428989;-0,007426832;0,062278855;-0,053586057;-5,399161984;-0,483422351;-15,95099198;1,46724891;3;300;0,137499962;0,001279813;0,014803163;-6,41425E-06;0,005983084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,00124656;0,0011716;0,00136704;0,010977918;0,021023186;0;-1,98564E-05;-8,73472E-05;0;0,004789697;0,002829687;0,010369179;8,32045E-08;1,31892E-06;0;4,68055E-08;2,28455E-07;0;3,26504E-07;4,70963E-07;2,20471E-09;-1,720428989;0,180377251;-1,360388301;-0,053586057;-4,680230977;-0,007426832;-15,95099198;55,97072782;-5,399161984;2,063303408;3;300;0,138164198;0,001575421;0,017861472;-3,20969E-05;0,00454907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001265236;0,00099485;0,001280711;0,012107009;0,021023186;0,032509562;-5,57151E-06;-8,73472E-05;-0,000109858;0,009333395;0,002829687;0,002854452;-3,23883E-08;1,31892E-06;2,66424E-06;-9,90811E-09;2,28455E-07;5,54E-07;8,41084E-08;4,70963E-07;-1,32702E-06;-1,494789393;0,180377251;-0,421925688;0,03020144;-4,680230977;-5,084995621;-3,8875405;55,97072782;63,18286781;4,396788625;3;300,0000006;0,138638003;0,002620146;0,027743236;-5,99385E-05;0,003651544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001038106;0,001265236;0,00136704;0,012107009;0;0,021023186;-5,57151E-06;0;-8,73472E-05;0,009333395;0,010369179;0,002829687;-3,23883E-08;0;1,31892E-06;-9,90811E-09;0;2,28455E-07;8,41084E-08;2,20471E-09;4,70963E-07;-1,494789393;-1,360388301;0,180377251;0,03020144;-0,007426832;-4,680230977;-3,8875405;-5,399161984;55,97072782;2,20274948;3;300;0,138148531;0,002213209;0,024101153;-1,96816E-05;0,004709336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001203576;0,00115669;0,001222222;0,053014986;0,036799721;0,012214414;-0,000338482;-0,000418415;-6,88116E-06;0,00196246;0,001355371;0,011329905;2,80058E-08;1,0904E-06;-8,23256E-08;1,40715E-06;6,83852E-07;-1,4518E-08;5,2804E-08;8,56444E-09;3,35575E-08;-1,956972325;-3,026298355;-1,428996949;-6,641602039;-8,379650878;0,025640032;-16,45100093;51,6710703;-2,413161352;7,157795895;3;300,0000174;0,13966372;0,004292868;0,041376892;-0,000297398;0,001689457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001136463;0,001168171;0,001203576;0,032509562;0,036799721;0,053014986;-0,000109858;-0,000418415;-0,000338482;0,002854452;0,001355371;0,00196246;2,66424E-06;1,0904E-06;2,80058E-08;5,54E-07;6,83852E-07;1,40715E-06;-1,32702E-06;8,56444E-09;5,2804E-08;-0,421925688;-3,026298355;-1,956972325;-5,084995621;-8,379650878;-6,641602039;63,18286781;51,6710703;-16,45100093;8,515066172;3;300,0000179;0,139325484;0,003714869;0,036996473;-0,000210092;0,00202083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001132738;0,001168171;0,001178899;0,053014986;0,012185659;0,032509562;-0,000338482;-2,13378E-06;-0,000109858;0,00196246;0,013154183;0,002854452;2,80058E-08;-1,15327E-07;2,66424E-06;1,40715E-06;-1,40975E-08;5,54E-07;5,2804E-08;3,18048E-08;-1,32702E-06;-1,956972325;-1,275850833;-0,421925688;-6,641602039;-0,004289789;-5,084995621;-16,45100093;-0,347221148;63,18286781;6,777938;3;300,000031;0,138656107;0,003755864;0,037280435;-3,96633E-05;0,003279779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,00099485;0,000963914;0,001178899;0,012107009;0,032509562;0,012185659;-5,57151E-06;-0,000109858;-2,13378E-06;0,009333395;0,002854452;0,013154183;-3,23883E-08;2,66424E-06;-1,15327E-07;-9,90811E-09;5,54E-07;-1,40975E-08;8,41084E-08;-1,32702E-06;3,18048E-08;-1,494789393;-0,421925688;-1,275850833;0,03020144;-5,084995621;-0,004289789;-3,8875405;63,18286781;-0,347221148;3,851554827;3;300,0000136;0,138341034;0,003257265;0,033286043;1,34264E-07;0,004419055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001195216;0,001185318;0,00125;0,063791295;0,058733611;0;-8,09609E-05;-0,00029753;0;0,002966509;0,002352713;0,008272286;-2,3226E-06;-5,12014E-07;0;1,11853E-06;1,39185E-06;0;3,1362E-08;-4,57268E-09;-3,20685E-09;1,448020572;-1,896017007;-1,453507637;-1,129997022;-5,171419307;0,000696556;22,27914453;-29,13132587;-0,678296365;8,690940261;3;300;0,135628142;0,000337647;0,00403567;-1,85717E-06;0,009324953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001180124;0,001185318;0,001255827;0;0,011848258;0,063791295;0;-1,02991E-05;-8,09609E-05;0,008272286;0,007131727;0,002966509;0;6,3092E-08;-2,3226E-06;0;1,32735E-08;1,11853E-06;-3,20685E-09;1,60397E-07;3,1362E-08;-1,453507637;-1,551118869;1,448020572;0,000696556;0,062278855;-1,129997022;-0,678296365;-0,483422351;22,27914453;5,309522428;3;300;0,136258164;0,000668135;0,007985089;-5,29021E-06;0,008245803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001194441;0,0011968;0,001255827;0,062568567;0,063791295;0,011848258;-0,000202709;-8,09609E-05;-1,02991E-05;0,003042911;0,002966509;0,007131727;-1,3387E-08;-2,3226E-06;6,3092E-08;1,06798E-06;1,11853E-06;1,32735E-08;7,57356E-08;3,1362E-08;1,60397E-07;-2,282298266;1,448020572;-1,551118869;-2,82510035;-1,129997022;0,062278855;-31,71520827;22,27914453;-0,483422351;9,749461919;3;300;0,136267297;0,00134132;0,01548233;2,31362E-06;0,008304068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001131995;0,0011968;0,001242421;0,011848258;0;0,062568567;-1,02991E-05;0;-0,000202709;0,007131727;0,010369179;0,003042911;6,3092E-08;0;-1,3387E-08;1,32735E-08;0;1,06798E-06;1,60397E-07;2,20471E-09;7,57356E-08;-1,551118869;-1,360388301;-2,282298266;0,062278855;-0,007426832;-2,82510035;-0,483422351;-5,399161984;-31,71520827;5,222564672;3;300;0,136894781;0,001648368;0,018641098;7,80836E-06;0,007202212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001242421;0,001293063;0,001335036;0,062568567;0;0,065244896;-0,000202709;0;-2,81671E-06;0,003042911;0,010369179;0,004016279;-1,3387E-08;0;-1,4712E-06;1,06798E-06;0;-3,15433E-08;7,57356E-08;2,20471E-09;1,28084E-07;-2,282298266;-1,360388301;-1,809612535;-2,82510035;-0,007426832;0,028589275;-31,71520827;-5,399161984;-15,49736308;9,075927179;3;300;0,136908913;0,002362682;0,025527547;4,9527E-05;0,007450551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,000963914;0,001155064;0,001245664;0,012107009;0,012185659;0,065244896;-5,57151E-06;-2,13378E-06;-2,81671E-06;0,009333395;0,013154183;0,004016279;-3,23883E-08;-1,15327E-07;-1,4712E-06;-9,90811E-09;-1,40975E-08;-3,15433E-08;8,41084E-08;3,18048E-08;1,28084E-07;-1,494789393;-1,275850833;-1,809612535;0,03020144;-0,004289789;0,028589275;-3,8875405;-0,347221148;-15,49736308;6,29350337;3;300,000013;0,137656758;0,003250437;0,033285391;7,50393E-05;0,006093152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001155064;0,001038106;0,001335036;0,012107009;0,065244896;0;-5,57151E-06;-2,81671E-06;0;0,009333395;0,004016279;0,010369179;-3,23883E-08;-1,4712E-06;0;-9,90811E-09;-3,15433E-08;0;8,41084E-08;1,28084E-07;2,20471E-09;-1,494789393;-1,809612535;-1,360388301;0,03020144;0,028589275;-0,007426832;-3,8875405;-15,49736308;-5,399161984;5,460057488;3;300;0,137498427;0,002631915;0,027929293;4,77197E-05;0,006391688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001192845;0,00116659;0,001222222;0,062550106;0,012214414;0,065094898;0,000199981;-6,88116E-06;-2,52742E-05;0,003024195;0,011329905;0,003253458;-6,13804E-08;-8,23256E-08;-3,84227E-06;-1,13389E-06;-1,4518E-08;2,77622E-07;7,75495E-08;3,35575E-08;4,19816E-08;-2,305697735;-1,428996949;0,76749332;2,926905439;0,025640032;0,035825288;-32,97943748;-2,413161352;20,77272689;9,90718875;3;300,3290551;0,139663712;0,005508447;0,04942974;-0,000273227;0,001823709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001192845;0,00115669;0,001202293;0,012214414;0,062550106;0,053014986;-6,88116E-06;0,000199981;-0,000338482;0,011329905;0,003024195;0,00196246;-8,23256E-08;-6,13804E-08;2,80058E-08;-1,4518E-08;-1,13389E-06;1,40715E-06;3,35575E-08;7,75495E-08;5,2804E-08;-1,428996949;-2,305697735;-1,956972325;0,025640032;2,926905439;-6,641602039;-2,413161352;-32,97943748;-16,45100093;9,029458468;3;300,3290724;0,139327432;0,004912427;0,045651457;-0,0001944;0,001787111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001173036;0,001154591;0,001202293;0,063773221;0,053014986;0,062550106;7,701E-05;-0,000338482;0,000199981;0,002936622;0,00196246;0,003024195;-2,38785E-06;2,80058E-08;-6,13804E-08;-1,26033E-06;1,40715E-06;-1,13389E-06;4,3173E-08;5,2804E-08;7,75495E-08;1,435589207;-1,956972325;-2,305697735;1,208701444;-6,641602039;2,926905439;21,87973455;-16,45100093;-32,97943748;12,73079615;3;300,3290908;0,138659008;0,00493014;0,045739756;-3,67486E-05;0,002742098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001132738;0,001152384;0,001173036;0,012185659;0,053014986;0,063773221;-2,13378E-06;-0,000338482;7,701E-05;0,013154183;0,00196246;0,002936622;-1,15327E-07;2,80058E-08;-2,38785E-06;-1,40975E-08;1,40715E-06;-1,26033E-06;3,18048E-08;5,2804E-08;4,3173E-08;-1,275850833;-1,956972325;1,435589207;-0,004289789;-6,641602039;1,208701444;-0,347221148;-16,45100093;21,87973455;9,122005406;3;300,0000488;0,13832592;0,004351576;0,041749152;3,06823E-05;0,003903393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001226379;0,00114014;0,001245664;0;0,065244896;0,012185659;0;-2,81671E-06;-2,13378E-06;0,019055637;0,004016279;0,013154183;0;-1,4712E-06;-1,15327E-07;0;-3,15433E-08;-1,40975E-08;6,26374E-10;1,28084E-07;3,18048E-08;-1,197926565;-1,809612535;-1,275850833;-0,014384148;0,028589275;-0,004289789;-2,859641353;-15,49736308;-0,347221148;5,469433569;3;300,0000272;0,13730941;0,003760922;0,03737495;0,000128866;0,006867293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,00114014;0,00114979;0,001152384;0;0,012185659;0,063773221;0;-2,13378E-06;7,701E-05;0,019055637;0,013154183;0,002936622;0;-1,15327E-07;-2,38785E-06;0;-1,40975E-08;-1,26033E-06;6,26374E-10;3,18048E-08;4,3173E-08;-1,197926565;-1,275850833;1,435589207;-0,014384148;-0,004289789;1,208701444;-2,859641353;-0,347221148;21,87973455;5,371552433;3;300,0000455;0,137663498;0,004363462;0,04184432;0,000124307;0,00581681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,00120025;0,001194314;0,00125;0;0;0,058733611;0;0;-0,00029753;0,02067331;0,017417378;0,002352713;0;0;-5,12014E-07;0;0;1,39185E-06;5,48709E-10;4,47834E-10;-4,57268E-09;-1,175737543;-1,217578242;-1,896017007;-0,015525019;-0,012653875;-5,171419307;-3,124806994;-2,80105886;-29,13132587;4,164043015;3;300;0,134376895;0,000340398;0,004071471;-2,29372E-06;0,011315193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001195216;0,001194314;0,001253766;0,058733611;0,063791295;0;-0,00029753;-8,09609E-05;0;0,002352713;0,002966509;0,02067331;-5,12014E-07;-2,3226E-06;0;1,39185E-06;1,11853E-06;0;-4,57268E-09;3,1362E-08;5,48709E-10;-1,896017007;1,448020572;-1,175737543;-5,171419307;-1,129997022;-0,015525019;-29,13132587;22,27914453;-3,124806994;8,690940261;3;300;0,135005037;0,000678044;0,008107141;-4,15089E-06;0,01034416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001201276;0,001207449;0,001253766;0,012151807;0;0,063791295;-3,37007E-06;0;-8,09609E-05;0,019862596;0,02067331;0,002966509;-1,83565E-07;0;-2,3226E-06;-1,35931E-08;0;1,11853E-06;2,64281E-08;5,48709E-10;3,1362E-08;-1,151092332;-1,175737543;1,448020572;0,002126178;-0,015525019;-1,129997022;0,791617803;-3,124806994;22,27914453;5,355491338;3;300;0,135007835;0,001359852;0,015714504;5,29376E-06;0,010378797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001194441;0,001207449;0,001269266;0,063791295;0,062568567;0,012151807;-8,09609E-05;-0,000202709;-3,37007E-06;0,002966509;0,003042911;0,019862596;-2,3226E-06;-1,3387E-08;-1,83565E-07;1,11853E-06;1,06798E-06;-1,35931E-08;3,1362E-08;7,57356E-08;2,64281E-08;1,448020572;-2,282298266;-1,151092332;-1,129997022;-2,82510035;0,002126178;22,27914453;-31,71520827;0,791617803;9,795430829;3;300;0,135640073;0,001692639;0,019140274;1,51913E-05;0,009417855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001177574;0,00124586;0,001269266;0,031624342;0,012151807;0,062568567;7,6408E-05;-3,37007E-06;-0,000202709;0,002174761;0,019862596;0,003042911;2,23967E-06;-1,83565E-07;-1,3387E-08;-5,72222E-07;-1,35931E-08;1,06798E-06;-9,44913E-07;2,64281E-08;7,57356E-08;-0,758540532;-1,151092332;-2,282298266;4,95724247;0,002126178;-2,82510035;50,89843819;0,791617803;-31,71520827;7,47974437;3;300;0,135628174;0,002376439;0,025775184;5,43585E-05;0,009555461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001293063;0,00124586;0,001335577;0,062568567;0,065244896;0,031624342;-0,000202709;-2,81671E-06;7,6408E-05;0,003042911;0,004016279;0,002174761;-1,3387E-08;-1,4712E-06;2,23967E-06;1,06798E-06;-3,15433E-08;-5,72222E-07;7,57356E-08;1,28084E-07;-9,44913E-07;-2,282298266;-1,809612535;-0,758540532;-2,82510035;0,028589275;4,95724247;-31,71520827;-15,49736308;50,89843819;11,28713797;3;300;0,13626953;0,002739434;0,02900369;8,31995E-05;0,008690013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
