lx1;ly1;lz3;u11;u12;u13;v11;v12;v13;p11;p12;p13;res(u11);res(u12);res(u13);res(v11);res(v12);res(v13);res(p11);res(p12);res(p13);res_u11;res_u12;res_u13;res_v11;res_v12;res_v13;res_p11;res_p12;res_p13;cell_re1;lx2;ly2;lz2;u21;u22;u23;v21;v22;v23;p21;p22;p23;res(u21);res(u22);res(u23);res(v21);res(v22);res(v23);res(p21);res(p22);res(p23);res_u21;res_u22;res_u23;res_v21;res_v22;res_v23;res_p21;res_p22;res_p23;cell_re2;lx3;ly3;lz3;u31;u32;u33;v31;v32;v33;p31;p32;p33;res(u31);res(u32);res(u33);res(v31);res(v32);res(v33);res(p31);res(p32);res(p33);res_u31;res_u32;res_u33;res_v31;res_v32;res_v33;res_p31;res_p32;res_p33;cell_re3;lx4;ly4;lz4;u41;u42;u43;v41;v42;v43;p41;p42;p43;res(u41);res(u42);res(u43);res(v41);res(v42);res(v43);res(p41);res(p42);res(p43);res_u41;res_u42;res_u43;res_v41;res_v42;res_v43;res_p41;res_p42;res_p43;cell_re4;num_iter;CFL_pred;x;y;u_av;v_av;p_av
0,001499464;0,001657439;0,001665007;0;0,005195397;0;0;-6,16579E-05;0;0,1123875;0,051446442;0,044040231;0;1,21667E-05;0;0;-5,60748E-06;0;-2,50047E-05;0,000748925;-4,89049E-07;-2,210775273;3,742198866;1,759456656;2,046837899;0,984819934;0,027760021;348,5704838;33,20639628;-23,5538048;0,435614577;1;300,5563265;0,131473297;0,007247381;0,021604526;0,000253152;0,004214873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001657439;0,00144553;0,001677235;0;0;0,032605775;0;0;-4,96582E-07;0,1123875;0,044040231;0,135250123;0;0;1,48928E-05;0;0;-5,15843E-07;-2,50047E-05;-4,89049E-07;-9,64549E-06;-2,210775273;1,759456656;-21,08070399;2,046837899;0,027760021;-0,894317524;348,5704838;-23,5538048;-89,52432505;2,411125643;1;300,6842648;0,131337885;0,008120983;0,02279349;0,000211622;0,004257935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001524985;0,001490115;0,001601252;0;0,005195397;0,032938121;0;-6,16579E-05;4,88786E-05;0,042381769;0,051446442;0,161766454;0;1,21667E-05;1,30614E-05;0;-5,60748E-06;-2,25767E-08;-7,27566E-07;0,000748925;1,56024E-06;1,379396407;3,742198866;-18,01282266;0,039933256;0,984819934;0,237933968;-25,22462355;33,20639628;-12,66175733;2,886596153;1;300,1545182;0,130687668;0,00589663;0,019158023;0,000242466;0,004672142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,00149863;0,001499464;0,001601252;0;0,032938121;0,005195397;0;4,88786E-05;-6,16579E-05;0,1123875;0,161766454;0,051446442;0;1,30614E-05;1,21667E-05;0;-2,25767E-08;-5,60748E-06;-2,50047E-05;1,56024E-06;0,000748925;-2,210775273;-18,01282266;3,742198866;2,046837899;0,237933968;0,984819934;348,5704838;-12,66175733;33,20639628;2,886596153;1;300,3815306;0,130672127;0,006744693;0,020764301;0,000236456;0,004649898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001485955;0,001478;0,001573292;0;0;0;0;0;0;0,046489275;0,042381769;0,084874368;0;0;0;0;0;0;-4,13114E-07;-7,27566E-07;-0,000102606;2,309561568;1,379396407;14,07690808;0,012438706;0,039933256;3,199475922;-20,43791266;-25,22462355;700,5132157;0;1;299,7940432;0,129907884;0,004617185;0,016216172;0,000183872;0,005109071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001484135;0,001490115;0,001573292;0,032938121;0;0;4,88786E-05;0;0;0,161766454;0,084874368;0,042381769;1,30614E-05;0;0;-2,25767E-08;0;0;1,56024E-06;-0,000102606;-7,27566E-07;-18,01282266;14,07690808;1,379396407;0,237933968;3,199475922;0,039933256;-12,66175733;700,5132157;-25,22462355;2,450981576;1;299,9725385;0,129898746;0,005456459;0,018222098;0,000203033;0,005097925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001487044;0,0014764;0,001565622;0,005481965;0;0;-8,34466E-06;0;0;0,047701338;0,046489275;0,15614972;-1,97448E-06;0;0;5,33081E-08;0;0;1,58265E-06;-4,13114E-07;-3,92029E-06;2,350599354;2,309561568;-14,16903495;-0,103662391;0,012438706;-0,32697477;0,006943172;-20,43791266;92,02149599;0,461579708;1;299,6169061;0,129129881;0,003354167;0,012693773;0,000107868;0,005523244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001477235;0,001478;0,001565622;0;0;0;0;0;0;0,084874368;0,15614972;0,046489275;0;0;0;0;0;0;-0,000102606;-3,92029E-06;-4,13114E-07;14,07690808;-14,16903495;2,309561568;3,199475922;-0,32697477;0,012438706;700,5132157;92,02149599;-20,43791266;0;1;299,6607243;0,129126196;0,004191247;0,015116709;0,000138496;0,005520756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001481384;0,001475379;0,001559903;0;0,005481965;0,032851067;0;-8,34466E-06;1,67383E-05;0,048077573;0,047701338;0,17779229;0;-1,97448E-06;1,29569E-05;0;5,33081E-08;-1,73462E-06;-1,16824E-06;1,58265E-06;-2,34799E-06;2,709758088;2,350599354;-17,67684179;0,010179844;-0,103662391;0,636998741;-22,47672129;0,006943172;-18,17184361;2,873678216;1;299,6863606;0,128349291;0,00209467;0,008519898;4,37476E-05;0,005924615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001476897;0,0014764;0,001559903;0;0,032851067;0,005481965;0;1,67383E-05;-8,34466E-06;0,15614972;0,17779229;0,047701338;0;1,29569E-05;-1,97448E-06;0;-1,73462E-06;5,33081E-08;-3,92029E-06;-2,34799E-06;1,58265E-06;-14,16903495;-17,67684179;2,350599354;-0,32697477;0,636998741;-0,103662391;92,02149599;-18,17184361;0,006943172;2,873678216;1;299,5850128;0,128349037;0,002931256;0,011389844;7,14177E-05;0,005929807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001479808;0,001476578;0,001556275;0,005462596;0;0;-6,85012E-07;0;0;0,046088913;0,048077573;0,183832509;-1,98854E-06;0;0;7,00575E-08;0;0;2,53422E-07;-1,16824E-06;-6,58355E-06;2,084562391;2,709758088;-16,9358119;-0,076418087;0,010179844;-0,545479355;0,116268974;-22,47672129;87,45658018;0,460231183;1;299,879331;0,127568969;0,000837869;0,003620259;8,83748E-06;0,006320273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001476833;0,001475379;0,001556275;0,032851067;0;0;1,67383E-05;0;0;0,17779229;0,183832509;0,048077573;1,29569E-05;0;0;-1,73462E-06;0;0;-2,34799E-06;-6,58355E-06;-1,16824E-06;-17,67684179;-16,9358119;2,709758088;0,636998741;-0,545479355;0,010179844;-18,17184361;87,45658018;-22,47672129;2,412098508;1;299,7417533;0,127569808;0,00167492;0,006984091;2,34532E-05;0,006330677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001477622;0,001476578;0,001554054;0;0,033179619;0,005462596;0;5,81604E-05;-6,85012E-07;0,183832509;0,149750668;0,046088913;0;8,69193E-06;-1,98854E-06;0;-1,61525E-06;7,00575E-08;-6,58355E-06;-1,27882E-06;2,53422E-07;-16,9358119;-12,41232279;2,084562391;-0,545479355;0,163063896;-0,076418087;87,45658018;24,27872006;0,116268974;2,912339738;1;299,9281423;0,126790871;0,000418735;0,00181438;3,29026E-06;0,006729891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,00149896;0,001430554;0,001502894;0,005567731;4,81671E-05;0,032525519;-2,78324E-05;-5,36777E-05;0,000163938;0,049284708;0,054926368;0,273576036;-1,74627E-06;-7,62147E-06;4,05217E-05;8,53636E-08;-8,82854E-07;5,10055E-06;4,31496E-06;0,000833389;-5,10736E-05;2,629506411;1,600271791;-37,8665383;-0,183386082;0,78742912;-3,528188732;1,16093448;-42,74775723;30,50256235;2,832011447;1;300,3622392;0,133336946;0,010990136;0,024663486;2,99138E-06;0,003056191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001430554;0,00150529;0,001520236;0,005567731;0,032525519;0;-2,78324E-05;0,000163938;0;0,049284708;0,273576036;0,050361682;-1,74627E-06;4,05217E-05;0;8,53636E-08;5,10055E-06;0;4,31496E-06;-5,10736E-05;-3,16103E-06;2,629506411;-37,8665383;3,719895338;-0,183386082;-3,528188732;-0,017381807;1,16093448;30,50256235;-40,71105462;2,82595147;1;300,5160452;0,132869218;0,010239832;0,024503138;6,81754E-05;0,003338821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001428258;0,001408176;0,001520236;0;0;0,032525519;0;0;0,000163938;0,238829679;0,050361682;0,273576036;0;0;4,05217E-05;0;0;5,10055E-06;-2,85871E-05;-3,16103E-06;-5,10736E-05;-22,03993014;3,719895338;-37,8665383;-2,027010801;-0,017381807;-3,528188732;255,8451597;-40,71105462;30,50256235;2,357103666;1;300,5846088;0,132052464;0,010271185;0,024441527;6,3107E-05;0,003797931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001421538;0,001375071;0,001428258;0,032605775;0;0;-4,96582E-07;0;0;0,135250123;0,050361682;0,238829679;1,48928E-05;0;0;-5,15843E-07;0;0;-9,64549E-06;-3,16103E-06;-2,85871E-05;-21,08070399;3,719895338;-22,03993014;-0,894317524;-0,017381807;-2,027010801;-89,52432505;-40,71105462;255,8451597;2,411125643;1;300,6625629;0,131580237;0,009593956;0,02411691;0,000115554;0,004070969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001207272;0,001128589;0,001375071;0;0,032605775;0;0;-4,96582E-07;0;0,327283492;0,135250123;0,238829679;0;1,48928E-05;0;0;-5,15843E-07;0;0,000679376;-9,64549E-06;-2,85871E-05;-85,65596111;-21,08070399;-22,03993014;-25,1544751;-0,894317524;-2,027010801;-4229,951912;-89,52432505;255,8451597;2,411125643;1;300,6205262;0,130859282;0,009712375;0,024118472;9,61813E-05;0,004486648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001447133;0,001464709;0,00151188;4,81671E-05;0;0;-5,36777E-05;0;0;0,054926368;0,056051745;0,265773533;-7,62147E-06;0;0;-8,82854E-07;0;0;0,000833389;1,33573E-05;-5,56364E-05;1,600271791;12,45541931;-30,99458274;0,78742912;1,137420424;2,531879893;-42,74775723;881,337252;438,4701555;0,006059977;1;300,1515656;0,133415539;0,012464006;0,024215526;-0,000120388;0,003033912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001482199;0,001464709;0,001502894;0;0,032525519;4,81671E-05;0;0,000163938;-5,36777E-05;0,265773533;0,273576036;0,054926368;0;4,05217E-05;-7,62147E-06;0;5,10055E-06;-8,82854E-07;-5,56364E-05;-5,10736E-05;0,000833389;-30,99458274;-37,8665383;1,600271791;2,531879893;-3,528188732;0,78742912;438,4701555;30,50256235;-42,74775723;2,363163643;1;300,300009;0,132950859;0,011737933;0,024513257;-6,38688E-05;0,003289175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001443376;0,001434479;0,00151188;0,032667872;0;0;-0,000137416;0;0;0,273030582;0,265773533;0,056051745;6,37044E-05;0;0;-6,55223E-06;0;0;-7,5125E-05;-5,56364E-05;1,33573E-05;-39,9631888;-30,99458274;12,45541931;6,329150461;2,531879893;1,137420424;-3,33699537;438,4701555;881,337252;2,372891183;1;300,0920049;0,133033721;0,013192913;0,02362653;-0,000181109;0,003286834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001282587;0,001233465;0,001449793;0,05;0;0;0;0;0;0,328679046;0,056051745;0,053079723;0;0;0;0;0;0;0,0003925;1,33573E-05;-9,03794E-05;43,53258741;12,45541931;-1,342278694;-60,70847311;1,137420424;1,31703824;48,70362918;881,337252;-179,3794057;4,174931483;1;286,0465402;0,134232875;0,013916946;0,022937361;-0,000191774;0,002604166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,00126919;0,001282587;0,001434479;0,05;0,032667872;0;0;-0,000137416;0;0,328679046;0,273030582;0,056051745;0;6,37044E-05;0;0;-6,55223E-06;0;0,0003925;-7,5125E-05;1,33573E-05;43,53258741;-39,9631888;12,45541931;-60,70847311;6,329150461;1,137420424;48,70362918;-3,33699537;881,337252;6,547822666;1;299,7051472;0,133454835;0,013851959;0,022967895;-0,000223493;0,003076449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001512089;0,001619627;0,00168813;0,006356989;0;0,037865485;-0,000166323;0;-0,004160141;0,052472922;0,054253612;0,303864752;5,89054E-08;0;-1,66407E-05;5,07425E-07;0;5,29877E-05;-7,41874E-08;-1,22844E-05;-8,28562E-05;3,543924654;-0,680025217;-38,29658382;-0,921072318;0,490724751;16,22358616;8,568668059;-97,06651242;980,2032475;3,453205272;1;-250,2926278;0,135641852;0,015700902;0,020113341;-9,923E-05;0,00196495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001416668;0,001576976;0,001619627;0;0,006356989;0,037865485;0;-0,000166323;-0,004160141;0,053079723;0,052472922;0,303864752;0;5,89054E-08;-1,66407E-05;0;5,07425E-07;5,29877E-05;-9,03794E-05;-7,41874E-08;-8,28562E-05;-1,342278694;3,543924654;-38,29658382;1,31703824;-0,921072318;16,22358616;-179,3794057;8,568668059;980,2032475;3,453205272;1;-250,1783677;0,135262186;0,014912687;0,02153935;-0,000133542;0,002071468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001233465;0,001468789;0,001576976;0,05;0;0,037865485;0;0;-0,004160141;0,328679046;0,053079723;0,303864752;0;0;-1,66407E-05;0;0;5,29877E-05;0,0003925;-9,03794E-05;-8,28562E-05;43,53258741;-1,342278694;-38,29658382;-60,70847311;1,31703824;16,22358616;48,70362918;-179,3794057;980,2032475;7,092446631;1;-233,9069979;0,134490144;0,014742931;0,021758381;-0,000228987;0,002520645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001507393;0,001305199;0,00168813;0,05;0,037865485;0;0;-0,004160141;0;0,302063408;0,303864752;0,054253612;0;-1,66407E-05;0;0;5,29877E-05;0;9,05789E-05;-8,28562E-05;-1,22844E-05;43,90795245;-38,29658382;-0,680025217;16,23995692;16,22358616;0,490724751;497,8294015;980,2032475;-97,06651242;7,432544169;1;-233,336133;0,135266193;0,016419991;0,018534427;-0,000207289;0,002291745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001554778;0,001600326;0,001689591;0,007557856;0,007804101;0,019528626;-0,000358652;-0,014250011;7,41178E-05;0,05435169;0,04841968;0,001835783;2,74238E-06;-6,57799E-05;8,85608E-08;4,03405E-07;0,000169754;2,20743E-07;-5,59975E-06;0,000461976;-8,8408E-07;4,358605042;68,40976727;-0,083981034;-1,896634143;-92,89960764;-1,224109716;-9,981812423;970,3796598;8,513826312;3,317453976;1;292,7352596;0,137047658;0,01812393;0,014097048;0,000197178;0,001784883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001600326;0,001571843;0,001677293;0,007557856;0,019528626;0;-0,000358652;7,41178E-05;0;0,05435169;0,001835783;0,054253612;2,74238E-06;8,85608E-08;0;4,03405E-07;2,20743E-07;0;-5,59975E-06;-8,8408E-07;-1,22844E-05;4,358605042;-0,083981034;-0,680025217;-1,896634143;-1,224109716;0,490724751;-9,981812423;8,513826312;-97,06651242;1,935661075;1;278,9971158;0,136557166;0,017323211;0,016329114;8,08048E-05;0,001770078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001305199;0,001493448;0,001677293;0,05;0;0,019528626;0;0;7,41178E-05;0,302063408;0,054253612;0,001835783;0;0;8,85608E-08;0;0;2,20743E-07;9,05789E-05;-1,22844E-05;-8,8408E-07;43,90795245;-0,680025217;-0,083981034;16,23995692;0,490724751;-1,224109716;497,8294015;-97,06651242;8,513826312;5,814158372;1;286,5864937;0,135739291;0,01725332;0,016444583;-0,000180247;0,002176907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001453976;0,001331313;0,001689591;0,024738026;0,019528626;0,007804101;2,47226E-06;7,41178E-05;-0,014250011;0,000346496;0,001835783;0,04841968;1,26699E-06;8,85608E-08;-6,57799E-05;-1,97785E-08;2,20743E-07;0,000169754;3,50498E-06;-8,8408E-07;0,000461976;-1,542914939;-0,083981034;68,40976727;0,00807344;-1,224109716;-92,89960764;3,530049483;8,513826312;970,3796598;4,932056695;1;299,9269821;0,136716501;0,018865602;0,011669422;-2,836E-05;0,002180459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001420077;0,001305329;0,001563246;0;0,020439071;0;0;0,000280183;0;0,072352846;0,00253051;0,048769853;0;-1,74848E-07;0;0;-6,18798E-07;0;0,005045136;-1,13296E-06;-0,000540349;-27,51687895;-0,223187494;0,397695187;-30,97747145;-0,083911272;-9,524140838;2004,367274;-5,476004203;-1187,722734;1,673669158;1;299,9442986;0,138463876;0,020381408;0,006422463;0,000419909;0,002891333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001563246;0,001427577;0,001710327;0;0,020439071;0,007804101;0;0,000280183;-0,014250011;0,048769853;0,00253051;0,04841968;0;-1,74848E-07;-6,57799E-05;0;-6,18798E-07;0,000169754;-0,000540349;-1,13296E-06;0,000461976;0,397695187;-0,223187494;68,40976727;-9,524140838;-0,083911272;-92,89960764;-1187,722734;-5,476004203;970,3796598;3,05546206;1;299,9250212;0,138008209;0,019700439;0,00892295;0,000415941;0,002115564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001331313;0,001532421;0,001710327;0,024738026;0,007804101;0,020439071;2,47226E-06;-0,014250011;0,000280183;0,000346496;0,04841968;0,00253051;1,26699E-06;-6,57799E-05;-1,74848E-07;-1,97785E-08;0,000169754;-6,18798E-07;3,50498E-06;0,000461976;-1,13296E-06;-1,542914939;68,40976727;-0,223187494;0,00807344;-92,89960764;-0,083911272;3,530049483;970,3796598;-5,476004203;5,306596503;1;299,9243904;0,137220572;0,019677608;0,008781714;-5,87958E-07;0,002384496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001486346;0,001198819;0,001555556;0;0,000740288;0,020069627;0;-0,004144476;-0,000461619;0,072352846;0,05206332;0,000958779;0;-3,92395E-06;-8,39516E-07;0;-1,96561E-05;3,37598E-06;0,005045136;-2,18876E-05;-6,1624E-07;-27,51687895;1,633882683;-0,202859898;-30,97747145;-3,144596011;-2,845137272;2004,367274;-107,1279933;4,187125318;2,003137376;1;299,9895976;0,139139502;0,021641504;0,001444538;0,000106576;0,005282644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001198819;0,001420077;0,001645273;0;0,020069627;0,020439071;0;-0,000461619;0,000280183;0,072352846;0,000958779;0,00253051;0;-8,39516E-07;-1,74848E-07;0;3,37598E-06;-6,18798E-07;0,005045136;-6,1624E-07;-1,13296E-06;-27,51687895;-0,202859898;-0,223187494;-30,97747145;-2,845137272;-0,083911272;2004,367274;4,187125318;-5,476004203;3,323425343;1;299,9673171;0,138337332;0,021172131;0,003212903;6,73261E-05;0,003642253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001421784;0,00144553;0,001552761;0,032605775;0,017281121;0;-4,96582E-07;0,000314748;0;0,135250123;0,003887824;0,1123875;1,48928E-05;4,26329E-07;0;-5,15843E-07;-8,48075E-07;0;-9,64549E-06;3,48197E-07;-2,50047E-05;-21,08070399;-0,599868657;-2,210775273;-0,894317524;0,445032755;2,046837899;-89,52432505;0,476516476;348,5704838;3,900797371;1;300,6916258;0,130464363;0,008450979;0,023101976;0,000168656;0,004724943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001189257;0,001207272;0,001421784;0;0,017281121;0,032605775;0;0,000314748;-4,96582E-07;0,327283492;0,003887824;0,135250123;0;4,26329E-07;1,48928E-05;0;-8,48075E-07;-5,15843E-07;0,000679376;3,48197E-07;-9,64549E-06;-85,65596111;-0,599868657;-21,08070399;-25,1544751;0,445032755;-0,894317524;-4229,951912;0,476516476;-89,52432505;3,900797371;1;300,6654286;0,130329824;0,009200415;0,023784254;0,000122809;0,004806112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,00149863;0,001478828;0,001596694;0,032938121;0;0,024366701;4,88786E-05;0;-5,82572E-05;0,161766454;0,1123875;0,001993132;1,30614E-05;0;-1,76242E-06;-2,25767E-08;0;1,23216E-08;1,56024E-06;-2,50047E-05;-3,28071E-07;-18,01282266;-2,210775273;0,302645194;0,237933968;2,046837899;0,359838049;-12,66175733;348,5704838;-0,569656137;4,597340883;1;300,4479381;0,129860352;0,007135075;0,021388615;0,000194026;0,005075718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001418947;0,001552761;0,001596694;0,017281121;0,024366701;0;0,000314748;-5,82572E-05;0;0,003887824;0,001993132;0,1123875;4,26329E-07;-1,76242E-06;0;-8,48075E-07;1,23216E-08;0;3,48197E-07;-3,28071E-07;-2,50047E-05;-0,599868657;0,302645194;-2,210775273;0,445032755;0,359838049;2,046837899;0,476516476;-0,569656137;348,5704838;3,636031035;1;300,630095;0,129787999;0,007967758;0,022537325;0,000167756;0,005107702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001484135;0,001467692;0,001566559;0;0,032938121;0,023698078;0;4,88786E-05;8,25024E-05;0,084874368;0,161766454;0,001288845;0;1,30614E-05;-1,13549E-06;0;-2,25767E-08;-8,8136E-07;-0,000102606;1,56024E-06;-9,54567E-07;14,07690808;-18,01282266;-0,309256923;3,199475922;0,237933968;1,088385129;700,5132157;-12,66175733;-5,261858037;4,595406221;1;300,0165691;0,129107764;0,005860583;0,019094129;0,000171474;0,005508228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001457668;0,001478828;0,001566559;0,024366701;0,023698078;0,032938121;-5,82572E-05;8,25024E-05;4,88786E-05;0,001993132;0,001288845;0,161766454;-1,76242E-06;-1,13549E-06;1,30614E-05;1,23216E-08;-8,8136E-07;-2,25767E-08;-3,28071E-07;-9,54567E-07;1,56024E-06;0,302645194;-0,309256923;-18,01282266;0,359838049;1,088385129;0,237933968;-0,569656137;-5,261858037;-12,66175733;6,741765528;1;300,2649562;0,12908491;0,006691136;0,020654367;0,000168476;0,005508265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
